new_times,dat1_interp,dat2_interp
684.8529429,894.4589195,1019.76284
685.3529429,888.395469,1004.173893
685.8529429,878.2804047,1008.154466
686.3529429,886.2072757,1012.1799
686.8529429,893.8840583,1028.130718
687.3529429,894.0789168,1044.081536
687.8529429,875.7411529,1038.995302
688.3529429,828.1537694,1033.468947
688.8529429,814.6109289,1043.79573
689.3529429,823.8156144,1056.068076
689.8529429,807.3656934,1048.491404
690.3529429,806.7238258,1036.703194
690.8529429,838.682542,1012.541328
691.3529429,855.1433891,983.2892401
691.8529429,865.4289204,987.5989214
692.3529429,860.332968,1010.624222
692.8529429,852.2532699,1032.370319
693.3529429,837.7122122,1053.558636
693.8529429,828.2259585,1066.033746
694.3529429,822.0786542,1074.042783
694.8529429,776.4119434,1074.845645
695.3529429,746.6545462,1069.5013
695.8529429,761.1318816,1054.174176
696.3529429,757.4333494,1022.846018
696.8529429,750.1204897,980.6868011
697.3529429,744.4438466,906.3392912
697.8529429,755.0116451,842.1220046
698.3529429,768.1069673,807.8210827
698.8529429,776.1699021,777.2296136
699.3529429,815.2663044,749.6564743
699.8529429,857.0766973,752.2796514
700.3529429,871.6223948,763.6515422
700.8529429,882.7546289,783.7424809
701.3529429,890.4283292,798.9735172
701.8529429,891.838242,813.3459621
702.3529429,891.0340156,826.6939613
702.8529429,882.7498906,838.664512
703.3529429,869.4532999,849.5893166
703.8529429,833.7605722,855.5819161
704.3529429,813.4445367,847.1973391
704.8529429,814.2940038,818.802191
705.3529429,797.8945039,812.4691133
705.8529429,779.7689611,816.6982437
706.3529429,775.401964,833.7399733
706.8529429,784.8338617,855.74596
707.3529429,804.5062257,883.8514151
707.8529429,844.2304173,940.0464211
708.3529429,879.2004327,1004.994186
708.8529429,908.4271793,1009.695434
709.3529429,921.7768122,1013.252942
709.8529429,928.9814043,1016.016556
710.3529429,939.974696,1018.75474
710.8529429,949.6681426,1013.117291
711.3529429,898.1027418,1006.966356
711.8529429,854.4995637,993.251767
712.3529429,866.1414703,978.7377364
712.8529429,875.5486014,952.0566694
713.3529429,881.868396,923.8971346
713.8529429,891.4993103,873.8268274
714.3529429,902.7309137,823.3022307
714.8529429,897.869738,782.6298031
715.3529429,886.5393204,741.5320069
715.8529429,831.3297807,699.8903715
716.3529429,794.999786,700.2580085
716.8529429,799.7796402,705.5355454
717.3529429,796.287969,711.9120185
717.8529429,788.7818489,718.2884916
718.3529429,774.8709062,727.2677373
718.8529429,777.064159,741.7842596
719.3529429,792.6661937,769.0320935
719.8529429,799.8723769,815.8818314
720.3529429,815.012959,860.2376515
720.8529429,841.0116742,879.7030378
721.3529429,859.7295085,896.6055563
721.8529429,873.8538025,911.206513
722.3529429,866.9702496,913.2407851
722.8529429,863.2598283,911.0645315
723.3529429,864.8820294,872.3747037
723.8529429,869.878967,835.0350968
724.3529429,876.7111229,839.8604
724.8529429,868.7145157,839.9315979
725.3529429,859.1895091,833.6591454
725.8529429,848.717757,838.5200628
726.3529429,837.4677512,848.6580245
726.8529429,825.2292664,875.4443089
727.3529429,824.7505981,897.9036666
727.8529429,830.9491903,913.4794242
728.3529429,860.183822,935.6460406
728.8529429,892.1904201,962.1666837
729.3529429,927.5188542,958.4342199
729.8529429,947.5279495,945.2960725
730.3529429,961.0539226,906.0108252
730.8529429,938.4015167,861.2146007
731.3529429,908.1595058,873.2841373
731.8529429,912.4073107,890.8865998
732.3529429,919.2251053,915.1042158
732.8529429,913.1196607,941.2689773
733.3529429,907.438248,969.7955825
733.8529429,903.028972,981.0066153
734.3529429,894.8189333,980.437439
734.8529429,881.6301486,965.0750064
735.3529429,871.6457585,941.1147839
735.8529429,863.5283749,930.8637893
736.3529429,835.8145578,927.3049331
736.8529429,809.9537542,893.0743924
737.3529429,809.3383605,851.4360831
737.8529429,819.7764027,815.0865977
738.3529429,839.8941397,787.9588062
738.8529429,865.1605198,787.2272439
739.3529429,887.4322623,796.6378424
739.8529429,898.196335,813.1268597
740.3529429,904.3394025,849.1146313
740.8529429,905.1001291,875.9565096
741.3529429,903.9512432,893.0571824
741.8529429,901.791939,902.3286062
742.3529429,899.2932649,908.9747922
742.8529429,896.8979097,907.4672741
743.3529429,898.461634,903.1230753
743.8529429,898.5923067,883.1953469
744.3529429,894.3463624,868.9093596
744.8529429,896.7459488,866.3957037
745.3529429,907.3540906,864.4547668
745.8529429,923.4037058,862.9209073
746.3529429,942.2144054,882.5237356
746.8529429,949.398204,902.4846392
747.3529429,954.392644,900.3191146
747.8529429,951.121006,907.14242
748.3529429,947.2456969,932.8141137
748.8529429,939.2721655,951.909197
749.3529429,932.1575681,965.0588128
749.8529429,930.0384874,968.5007445
750.3529429,928.1474302,966.3673665
750.8529429,926.8375815,954.1452137
751.3529429,928.1789806,937.5057043
751.8529429,933.1111111,899.5358152
752.3529429,935.1254531,854.9787164
752.8529429,934.9616913,819.4944235
753.3529429,926.5772694,786.9232511
753.8529429,914.7054694,762.0173074
754.3529429,900.6873809,739.1108944
754.8529429,886.5348357,717.8369523
755.3529429,915.3744088,699.6053737
755.8529429,933.3983273,691.2410924
756.3529429,916.0586385,693.2358211
756.8529429,913.7587083,709.1936854
757.3529429,938.2785325,720.4984658
757.8529429,958.6094177,735.9795511
758.3529429,975.5045798,757.1688868
758.8529429,975.5672191,800.6842859
759.3529429,966.5955905,842.7656093
759.8529429,956.1179522,883.513389
760.3529429,944.9571266,918.5651489
760.8529429,946.9056545,947.0464879
761.3529429,952.986348,922.3319356
761.8529429,949.1532575,907.0979977
762.3529429,943.9138968,930.0931198
762.8529429,908.2227692,937.4467746
763.3529429,876.2791094,920.7082167
763.8529429,898.3183391,916.7687806
764.3529429,917.8532053,925.3456632
764.8529429,932.3445289,911.8949078
765.3529429,947.9856138,888.1125023
765.8529429,964.7505152,863.2443297
766.3529429,968.6890522,837.8735254
766.8529429,964.9871354,807.9818323
767.3529429,948.7910336,781.672726
767.8529429,926.8407109,761.2703856
768.3529429,909.0564848,756.3414646
768.8529429,892.6093523,760.4727453
769.3529429,877.8468757,777.5900987
769.8529429,868.2203333,796.3493064
770.3529429,891.4310241,813.0182496
770.8529429,908.3010437,820.0304311
771.3529429,915.7113013,817.0191754
771.8529429,917.4570541,806.9620292
772.3529429,915.2769023,771.0695311
772.8529429,917.4387441,750.4815917
773.3529429,921.0236795,764.4479822
773.8529429,907.5110482,802.1216987
774.3529429,895.0148697,837.3341235
774.8529429,910.0501143,856.2819709
775.3529429,925.4055095,877.1280253
775.8529429,941.5315956,899.0408195
776.3529429,948.1033026,920.5392285
776.8529429,943.0981204,938.2913207
777.3529429,925.3508749,926.6991652
777.8529429,897.2376047,912.0653221
778.3529429,859.8104873,887.4178726
778.8529429,817.7898439,871.893083
779.3529429,786.1441202,870.203266
779.8529429,766.9730137,885.0059284
780.3529429,778.6413315,908.6020083
780.8529429,803.9442845,925.2659059
781.3529429,835.3757676,939.4501858
781.8529429,873.0025005,935.6157564
782.3529429,895.4964697,931.3666317
782.8529429,903.9415163,925.5769784
783.3529429,897.8227269,903.5224888
783.8529429,886.4889915,850.84753
784.3529429,864.7986673,810.2479549
784.8529429,846.9661634,781.5646835
785.3529429,855.2575368,764.5496592
785.8529429,865.2478527,758.2398534
786.3529429,877.221809,772.3304185
786.8529429,865.1374501,827.271541
787.3529429,844.6833389,875.2013924
787.8529429,856.8614861,866.9645436
788.3529429,860.6247675,839.3239622
788.8529429,842.5460437,791.1809708
789.3529429,817.2581635,788.4034715
789.8529429,786.3252466,799.891598
790.3529429,747.7496977,811.3797245
790.8529429,714.9671973,823.9748876
791.3529429,696.1024157,837.2254068
791.8529429,690.8719943,836.5986785
792.3529429,695.5299856,827.7101638
792.8529429,711.4421311,801.5425705
793.3529429,750.0827429,791.4014644
793.8529429,779.3877712,790.289101
794.3529429,796.2726823,794.9039125
794.8529429,774.6221531,807.7069501
795.3529429,795.8389972,829.1951946
795.8529429,846.5837425,786.2686121
796.3529429,868.277319,737.4181475
796.8529429,887.941774,695.2841517
797.3529429,903.9676987,704.7261628
797.8529429,896.2799775,736.322443
798.3529429,872.3576845,773.8661831
798.8529429,832.3819922,838.3492029
799.3529429,787.8139077,887.5237464
799.8529429,746.49785,906.2133913
800.3529429,714.7903576,882.0119593
800.8529429,694.8095439,829.8336445
801.3529429,712.8163056,795.7714465
801.8529429,739.0176402,772.1384893
802.3529429,769.6581895,780.4156032
802.8529429,797.9252417,789.8295664
803.3529429,814.4859108,799.5047501
803.8529429,825.1850498,794.1872791
804.3529429,843.9579969,780.7628544
804.8529429,858.3816501,756.7136629
805.3529429,865.9996412,739.7798696
805.8529429,873.4296321,733.335518
806.3529429,880.7707757,744.4913623
806.8529429,887.889823,764.4998699
807.3529429,894.0360975,793.1156586
807.8529429,895.8068833,833.2199661
808.3529429,894.3710367,877.7153364
808.8529429,887.9691509,921.2151185
809.3529429,873.0615754,955.0418401
809.8529429,852.4502566,976.9093306
810.3529429,858.9187633,974.2803218
810.8529429,872.1112993,965.6161102
811.3529429,892.603414,946.7854105
811.8529429,911.3214444,931.6547539
812.3529429,927.2774087,921.484327
812.8529429,935.407854,930.4225383
813.3529429,937.8933047,954.6670069
813.8529429,933.4875488,987.5046706
814.3529429,926.3080354,1023.66227
814.8529429,916.8571198,1054.042204
815.3529429,906.9599542,1082.963924
815.8529429,906.0335304,1104.125009
816.3529429,905.57893,1122.510642
816.8529429,906.7630489,1125.781367
817.3529429,912.4862059,1116.953103
817.8529429,926.2385057,1108.794466
818.3529429,936.3233077,1102.243516
818.8529429,943.3599821,1094.293406
819.3529429,940.3708861,1068.470446
819.8529429,932.6887408,1042.647487
820.3529429,909.8670361,1006.938389
820.8529429,883.0195803,969.8845547
821.3529429,885.8781711,944.502206
821.8529429,892.7702824,922.0167294
822.3529429,908.3352985,911.0883721
822.8529429,928.3562075,902.3383152
823.3529429,955.4874832,907.494533
823.8529429,969.8736856,916.384533
824.3529429,973.8085432,937.540204
824.8529429,978.0194601,954.0978909
825.3529429,982.4039126,964.0519297
825.8529429,981.9017275,979.3901622
826.3529429,978.9197233,999.8921271
826.8529429,980.3336951,1009.536019
827.3529429,983.6713477,1011.07525
827.8529429,987.5137293,1014.566575
828.3529429,991.5338359,1019.621248
828.8529429,989.5585309,1013.189242
829.3529429,985.7974261,996.6431474
829.8529429,962.0893948,983.4423036
830.3529429,932.9371335,973.7541008
830.8529429,925.3250272,969.9022902
831.3529429,922.5828442,971.6253381
831.8529429,926.5798669,986.3648105
832.3529429,931.3232164,1010.787595
832.8529429,939.6573566,1029.685837
833.3529429,944.5467872,1045.321327
833.8529429,939.3622323,1042.999547
834.3529429,917.7530196,1028.146535
834.8529429,867.3308296,1008.043968
835.3529429,849.6916882,982.3780425
835.8529429,866.0435439,962.4287228
836.3529429,899.2715325,949.6241171
836.8529429,935.542237,937.0464844
837.3529429,958.6803519,924.6884648
837.8529429,967.5750629,930.2843933
838.3529429,919.9804545,946.8104864
838.8529429,886.9702699,939.9548199
839.3529429,898.4097101,926.5641915
839.8529429,902.3502103,918.3561431
840.3529429,898.1264857,911.4144296
840.8529429,870.5613459,922.2420771
841.3529429,831.500625,933.7494323
841.8529429,843.0644455,947.8351208
842.3529429,863.3464751,956.0160611
842.8529429,889.1574676,953.0853318
843.3529429,889.995906,951.7404492
843.8529429,866.6506519,952.4727169
844.3529429,857.5754933,945.9937163
844.8529429,854.4912727,933.1221296
845.3529429,867.5831807,917.5554429
845.8529429,882.5639723,900.3679429
846.3529429,901.8470116,900.0596454
846.8529429,904.0712586,904.8537116
847.3529429,890.6396133,890.2986895
847.8529429,883.4788279,877.5091219
848.3529429,879.0146329,876.137178
848.8529429,887.4296246,868.5538104
849.3529429,897.9425639,852.0211706
849.8529429,913.72773,825.9239319
850.3529429,923.5324768,794.8786093
850.8529429,923.5032123,753.7360848
851.3529429,910.6012627,727.8426185
851.8529429,886.3330802,727.5538492
852.3529429,885.7789318,759.2195235
852.8529429,896.1755196,789.159016
853.3529429,912.1440626,814.0867896
853.8529429,927.5316102,813.3028635
854.3529429,936.2549717,803.2195066
854.8529429,941.4643486,775.5618703
855.3529429,937.6442227,770.9378099
855.8529429,927.7772527,776.7260224
856.3529429,908.6515696,771.7619108
856.8529429,888.9536657,774.5463609
857.3529429,868.7368085,782.9798714
857.8529429,869.4485366,786.3861377
858.3529429,878.0868611,788.9947073
858.8529429,896.2022018,790.6901262
859.3529429,910.2331478,773.6922552
859.8529429,911.4905487,754.108539
860.3529429,900.1520651,733.9142186
860.8529429,871.6237145,724.750466
861.3529429,859.8129873,727.2607976
861.8529429,859.2194865,747.5726855
862.3529429,869.6165254,822.5065886
862.8529429,882.1931034,888.3030945
863.3529429,898.2078243,928.6328904
863.8529429,896.3464132,940.1951151
864.3529429,867.7324536,935.7084827
864.8529429,862.1670175,935.4455169
865.3529429,872.9564912,936.5476099
865.8529429,891.7738327,943.0648254
866.3529429,910.5003362,950.1976715
866.8529429,920.398416,951.5250631
867.3529429,920.5503591,948.3564548
867.8529429,898.602694,909.8316321
868.3529429,889.2914175,871.7752459
868.8529429,895.3308585,835.5089126
869.3529429,870.527921,819.8859177
869.8529429,831.1025013,829.6146045
870.3529429,864.7521541,860.1194336
870.8529429,901.6018744,897.1398297
871.3529429,917.1047135,944.4422806
871.8529429,932.882876,984.9508395
872.3529429,949.0190229,1014.154941
872.8529429,954.1815399,1028.302064
873.3529429,951.4950909,1022.277863
873.8529429,928.3028504,1011.935673
874.3529429,895.079451,994.1026457
874.8529429,889.1912172,976.5011031
875.3529429,891.4550234,959.3722237
875.8529429,892.726222,947.6683135
876.3529429,893.567385,945.4235487
876.8529429,892.8315226,948.7289254
877.3529429,881.0113158,958.3559307
877.8529429,854.1951959,966.7140438
878.3529429,854.4942765,974.1497189
878.8529429,870.0329382,976.5115254
879.3529429,877.7101992,976.1917694
879.8529429,883.2906761,985.7680025
880.3529429,882.4850798,999.5693808
880.8529429,878.8158567,1015.244825
881.3529429,871.5401704,1031.549628
881.8529429,866.0247732,1017.898566
882.3529429,861.3433841,993.8599928
882.8529429,861.6007729,987.2518136
883.3529429,861.1337342,989.1889363
883.8529429,856.9395183,1008.416809
884.3529429,852.608058,1035.085983
884.8529429,848.1359621,1032.00013
885.3529429,833.8966031,1017.318731
885.8529429,818.697042,977.2452643
886.3529429,820.9717871,922.5417211
886.8529429,829.9383677,914.0620674
887.3529429,846.987433,935.0675587
887.8529429,863.7447462,981.7172005
888.3529429,877.3493986,1034.457671
888.8529429,865.4861388,1052.266754
889.3529429,865.923508,1067.441498
889.8529429,889.1308794,1069.26348
890.3529429,901.0401446,1068.794639
890.8529429,906.4600175,1057.078017
891.3529429,905.0615551,1040.861148
891.8529429,902.7184991,1000.476515
892.3529429,914.0159601,942.368116
892.8529429,922.4727325,907.9133064
893.3529429,920.8847078,896.2835653
893.8529429,912.5430922,878.8268146
894.3529429,892.9364012,858.6436556
894.8529429,866.846175,802.5005446
895.3529429,835.1213388,752.8246709
895.8529429,823.4348309,750.6358851
896.3529429,816.5588613,741.8085171
896.8529429,799.6551686,735.6426387
897.3529429,797.2150485,756.6657296
897.8529429,810.7607896,808.4628298
898.3529429,815.4249855,867.7371358
898.8529429,807.1225134,905.6835956
899.3529429,766.467481,927.2719523
899.8529429,760.5795928,930.1292064
900.3529429,771.9292328,910.3416472
900.8529429,763.6583809,876.3364876
901.3529429,796.6749743,846.5894555
901.8529429,857.0527413,818.8988973
902.3529429,886.8311589,831.1243474
902.8529429,909.2109269,853.0641694
903.3529429,918.033384,890.9453985
903.8529429,925.6281516,911.1211678
904.3529429,932.180745,923.7522123
904.8529429,928.1032756,936.3832568
905.3529429,919.3980634,949.0143013
905.8529429,906.602981,961.6453458
906.3529429,892.9604608,974.2763902
906.8529429,877.7563513,986.9074347
907.3529429,863.0315253,999.5384792
907.8529429,850.1895763,1012.169524
908.3529429,817.6533409,1024.800568
908.8529429,763.3898026,1034.938114
909.3529429,764.1037938,968.5498265
909.8529429,779.8602366,902.1615393
910.3529429,796.3714248,862.8819711
910.8529429,774.7740067,827.9421
911.3529429,748.4482469,809.6136702
911.8529429,781.1985455,813.7765235
912.3529429,815.9791957,840.6926161
912.8529429,851.675734,946.4885573
913.3529429,884.1350053,1052.800235
913.8529429,905.1527936,1126.596401
914.3529429,905.7866291,1189.899099
914.8529429,906.9975137,1185.759571
915.3529429,908.6811827,1181.620043
915.8529429,918.5972891,1177.540742
916.3529429,931.4433804,1173.48112
916.8529429,934.9761403,1165.084024
917.3529429,936.3793226,1149.974317
917.8529429,914.9412793,1134.501385
918.3529429,897.0706532,1112.198892
918.8529429,895.5379374,1089.896399
919.3529429,901.4448561,1044.854335
919.8529429,919.259559,993.3702329
920.3529429,933.3478475,946.5122299
920.8529429,944.9032388,902.6206429
921.3529429,953.6588039,890.3329234
921.8529429,961.4428898,894.1246459
922.3529429,957.1905797,929.0305157
922.8529429,950.7580464,972.3567631
923.3529429,943.3485479,1056.735657
923.8529429,935.665728,1122.03115
924.3529429,919.0692161,1094.071404
924.8529429,905.232874,1066.111658
925.3529429,907.180801,1047.146869
925.8529429,902.532387,1029.003597
926.3529429,885.0194953,1016.368103
926.8529429,864.698119,1005.207585
927.3529429,841.8051743,1008.403456
927.8529429,842.0270375,1016.684806
928.3529429,848.9324313,1023.420161
928.8529429,853.2784725,1029.59482
929.3529429,860.7316413,1028.55327
929.8529429,872.8714811,1024.360886
930.3529429,876.2209185,1016.249879
930.8529429,875.563231,1005.8682
931.3529429,900.5944041,980.7197832
931.8529429,923.2119495,945.2025253
932.3529429,926.8251131,927.5605915
932.8529429,925.706045,922.6354053
933.3529429,915.2933506,903.5684606
933.8529429,902.6563383,879.0952156
934.3529429,887.599537,863.9526569
934.8529429,861.4712252,852.2115354
935.3529429,829.6195397,854.9788549
935.8529429,803.9067336,857.2050301
936.3529429,785.8507748,858.6985197
936.8529429,789.5310711,826.8550887
937.3529429,779.277314,781.5057232
937.8529429,765.4427253,773.6880873
938.3529429,784.0640549,764.0553306
938.8529429,776.9615859,751.6979904
939.3529429,749.8808744,774.579888
939.8529429,717.7261573,801.3877874
940.3529429,720.2470399,827.6827987
940.8529429,757.7919593,829.4073184
941.3529429,763.5970141,817.5664874
941.8529429,787.3657864,759.4718518
942.3529429,824.9610484,719.2734341
942.8529429,859.4199267,698.071643
943.3529429,884.327848,692.6397587
943.8529429,893.8653296,717.262457
944.3529429,875.3076528,762.3860233
944.8529429,839.6686537,817.1083793
945.3529429,842.1596862,889.5503508
945.8529429,851.1835642,960.0959428
946.3529429,852.6128011,959.8457239
946.8529429,835.9266077,966.1544252
947.3529429,797.8061339,1003.089586
947.8529429,791.3550126,1022.750179
948.3529429,794.8621869,992.4965988
948.8529429,795.8787005,962.2313526
949.3529429,798.7501686,931.9182652
949.8529429,802.936194,900.525154
950.3529429,784.1154484,866.0533259
950.8529429,762.1914353,827.5272828
951.3529429,735.6162036,783.8568995
951.8529429,748.1391354,749.7489638
952.3529429,770.8761529,721.7074342
952.8529429,798.308628,704.8804912
953.3529429,780.5499202,680.3357066
953.8529429,771.4982258,660.1611948
954.3529429,810.0907746,653.8111892
954.8529429,827.9630468,685.780581
955.3529429,839.4096801,823.2796496
955.8529429,863.440382,966.3372593
956.3529429,876.3170451,1036.367821
956.8529429,873.4458223,1071.077134
957.3529429,857.2754181,1061.250709
957.8529429,834.2418108,1053.463915
958.3529429,838.2398866,1050.635484
958.8529429,846.8688769,1048.882258
959.3529429,861.8210427,1051.93303
959.8529429,871.6729291,1053.999856
960.3529429,877.5797344,1045.64047
960.8529429,856.5398001,1037.281085
961.3529429,831.4022663,1021.771225
961.8529429,826.6363728,1006.09148
962.3529429,826.4320709,992.2740354
962.8529429,832.8878465,978.6575103
963.3529429,841.7527922,966.4439277
963.8529429,848.6738801,954.3975861
964.3529429,828.1987758,946.6790766
964.8529429,818.2924648,939.4314054
965.3529429,824.9892221,937.9802121
965.8529429,827.5538768,939.328662
966.3529429,832.3706717,956.2006045
966.8529429,867.8631231,967.0326042
967.3529429,897.0370698,962.2785852
967.8529429,918.3950184,965.1422766
968.3529429,912.6762888,982.6251663
968.8529429,893.7444422,991.3559048
969.3529429,895.5179242,988.2097857
969.8529429,902.1198534,992.5342875
970.3529429,916.3397099,1006.410069
970.8529429,928.5759076,1015.12973
971.3529429,934.4414567,1017.940732
971.8529429,939.5132667,1017.360673
972.3529429,943.3067962,1012.435783
972.8529429,942.0798207,1001.962905
973.3529429,935.9700934,983.1442611
973.8529429,914.0366983,963.6341655
974.3529429,882.2642199,942.9976355
974.8529429,879.4942569,925.8112393
975.3529429,886.4019341,913.0626515
975.8529429,861.5796235,911.4838147
976.3529429,847.0484702,918.1737738
976.8529429,867.3818463,955.8234457
977.3529429,864.9175674,1003.285312
977.8529429,843.2721157,1035.588953
978.3529429,832.6131201,1066.5704
978.8529429,824.8583404,1065.317732
979.3529429,816.9375915,1060.704403
979.8529429,828.486848,1047.291932
980.3529429,862.8193758,1031.200382
980.8529429,894.7946858,1015.26477
981.3529429,924.3510675,999.4141116
981.8529429,936.0221689,954.3551125
982.3529429,947.0090787,889.5208648
982.8529429,955.966428,839.1906032
983.3529429,959.7099317,798.1233194
983.8529429,954.2889635,763.9564771
984.3529429,946.9836838,744.500764
984.8529429,937.2730456,757.95597
985.3529429,933.9481475,805.2940185
985.8529429,936.1341404,858.1764427
986.3529429,931.3341611,905.7817699
986.8529429,923.1122694,925.967705
987.3529429,923.994567,928.2379963
987.8529429,927.1883931,916.9485481
988.3529429,931.4541182,901.2738372
988.8529429,933.3250123,864.7032582
989.3529429,913.1720592,831.3555136
989.8529429,897.9211363,849.1070357
990.3529429,899.1489142,868.611313
990.8529429,893.6405778,890.3510514
991.3529429,879.3471401,903.3755107
991.8529429,884.5102249,913.0336727
992.3529429,900.8904888,930.810409
992.8529429,899.087142,947.5279427
993.3529429,891.9415663,949.2745541
993.8529429,850.5063439,947.1861735
994.3529429,822.3799702,930.3526138
994.8529429,826.83828,914.7981582
995.3529429,838.2433588,902.157268
995.8529429,853.4249726,889.5151783
996.3529429,871.8345697,876.8717237
996.8529429,892.6494834,856.6138044
997.3529429,919.4581615,832.7215398
997.8529429,931.2084844,819.7771286
998.3529429,928.7094505,807.0770693
998.8529429,907.1452414,792.8491259
999.3529429,875.2616807,774.2774424
999.8529429,830.7208089,754.7626838
1000.352943,784.9038365,753.6726224
1000.852943,773.3360276,758.4968715
1001.352943,771.9487492,764.8295806
1001.852943,781.383819,718.5248058
1002.352943,809.1992636,702.3984572
1002.852943,836.2005687,711.4648082
1003.352943,860.370159,703.0232333
1003.852943,883.697994,730.1548959
1004.352943,906.7184751,782.2231697
1004.852943,920.4897805,857.1974719
1005.352943,932.2051613,876.0289792
1005.852943,934.9319417,878.9479706
1006.352943,935.2119477,872.7313592
1006.852943,930.3393407,872.4421984
1007.352943,923.2634888,887.5810316
1007.852943,913.4774036,858.0396413
1008.352943,900.35399,790.6026369
1008.852943,884.9410297,766.4939349
1009.352943,856.4869305,760.7412109
1009.852943,824.5471246,770.8385826
1010.352943,820.8433939,792.690311
1010.852943,823.408263,819.9382098
1011.352943,837.0202445,847.4248896
1011.852943,862.0658815,868.1155848
1012.352943,891.3538725,882.1891369
1012.852943,918.5916991,901.6490342
1013.352943,932.2898977,922.5109909
1013.852943,908.0844296,938.1301911
1014.352943,905.3166159,952.6045662
1014.852943,936.6672658,961.4768682
1015.352943,951.4098728,966.4241974
1015.852943,955.0543814,960.6227976
1016.352943,957.9560722,946.1097956
1016.852943,960.5409037,914.0315523
1017.352943,959.3300029,893.4018371
1017.852943,957.1021703,888.7096626
1018.352943,953.6092215,895.866537
1018.852943,949.9213967,910.0628682
1019.352943,935.484154,957.0468689
1019.852943,919.2174318,1008.132306
1020.352943,879.9440337,1008.138263
1020.852943,848.3643828,1007.7649
1021.352943,845.591125,978.230656
1021.852943,853.9805536,948.6964123
1022.352943,872.9716325,949.2318693
1022.852943,904.8431945,951.0641204
1023.352943,937.8006638,963.7077404
1023.852943,949.3290666,976.0999704
1024.352943,960.2990528,987.4850526
1024.852943,969.0050295,992.6959076
1025.352943,972.2067464,979.5894276
1025.852943,961.3034443,966.8647094
1026.352943,935.2928686,955.2260017
1026.852943,878.6324346,942.5652995
1027.352943,836.5863457,927.735973
1027.852943,814.5437587,913.5328017
1028.352943,806.2136013,900.1744221
1028.852943,808.8217786,898.6068646
1029.352943,857.4752567,905.3267443
1029.852943,897.4443228,925.8236477
1030.352943,928.9534495,949.8096576
1030.852943,944.6253458,977.1549473
1031.352943,954.835837,1003.030279
1031.852943,919.853327,1012.342694
1032.352943,878.0887763,1019.70721
1032.852943,906.3596943,1004.579138
1033.352943,933.8598049,988.3465257
1033.852943,946.1802062,944.0548228
1034.352943,950.6452851,902.415545
1034.852943,939.9900477,903.9930525
1035.352943,934.2933078,903.7785463
1035.852943,935.081074,898.2779525
1036.352943,929.3553185,880.0076911
1036.852943,918.6232384,845.6709116
1037.352943,904.3779619,811.7971947
1037.852943,888.5877975,778.1701894
1038.352943,868.0887757,807.105809
1038.852943,847.5247742,814.8233506
1039.352943,833.7229599,793.0994288
1039.852943,831.5211966,780.6609686
1040.352943,847.2029338,772.0207382
1040.852943,859.0088719,768.0417832
1041.352943,869.217315,787.8200493
1041.852943,873.3466335,821.0838091
1042.352943,866.7662438,862.6247169
1042.852943,835.4519839,896.5890371
1043.352943,835.4643032,922.7873134
1043.852943,861.1379532,933.8581888
1044.352943,888.3206965,939.2348107
1044.852943,912.8404211,930.2697584
1045.352943,924.5195516,919.0973772
1045.852943,934.4676014,907.8890768
1046.352943,941.317711,895.5132922
1046.852943,946.102513,876.4626487
1047.352943,948.7756469,860.5518312
1047.852943,949.1299715,850.4181049
1048.352943,947.9696586,856.8327308
1048.852943,942.2975409,873.2239056
1049.352943,934.7395488,893.9765923
1049.852943,895.1047453,916.0881243
1050.352943,847.9442832,942.8482978
1050.852943,846.9020963,943.8049995
1051.352943,850.2159942,898.7906725
1051.852943,858.2210075,878.4041808
1052.352943,874.9704879,889.4218641
1052.852943,898.6907374,915.5319682
1053.352943,917.8973881,948.346644
1053.852943,935.8215072,978.9909941
1054.352943,940.4558618,1009.255813
1054.852943,943.2309614,1000.332714
1055.352943,935.96168,991.4096155
1055.852943,927.2586774,990.1687952
1056.352943,914.6288783,988.9883659
1056.852943,892.1146792,968.9945599
1057.352943,855.1502268,949.0641987
1057.852943,822.5288401,931.634364
1058.352943,792.9015407,914.7822351
1058.852943,800.7274815,901.9463458
1059.352943,819.5233766,875.9667379
1059.852943,853.1536479,818.2657632
1060.352943,874.7008201,803.6841578
1060.852943,891.4186532,830.9944911
1061.352943,898.9847243,887.8478258
1061.852943,904.6056865,959.5571567
1062.352943,903.1123369,1066.684816
1062.852943,907.5748296,1129.229464
1063.352943,921.1251365,1124.493123
1063.852943,920.1856974,1118.355675
1064.352943,909.2387083,1103.340693
1064.852943,892.1507021,1088.32571
1065.352943,872.8843795,1062.110442
1065.852943,868.4274803,1034.588267
1066.352943,867.0576223,1018.162462
1066.852943,874.1683202,1006.00935
1067.352943,880.2067931,995.8706278
1067.852943,884.9400676,986.7325284
1068.352943,889.6660403,989.367367
1068.852943,894.3888065,997.9551066
1069.352943,889.4895097,996.0744963
1069.852943,878.873643,989.6396521
1070.352943,836.1746106,1010.161162
1070.852943,807.4789865,1042.472091
1071.352943,803.302978,1048.680806
1071.852943,805.823447,1044.756796
1072.352943,816.6220446,1053.396733
1072.852943,863.9165862,1069.824293
1073.352943,907.4043636,1076.978236
1073.852943,947.3940664,1075.935925
1074.352943,965.8913336,1062.709886
1074.852943,977.1478338,1029.244363
1075.352943,974.7699566,988.5914717
1075.852943,969.659778,923.2106322
1076.352943,971.0357699,868.8424948
